Origin,Year,Month,Cancelled,Cancelled,Delayed,Delayed,TotalFlights,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
LIH,2008,6,5.0,0.004128819157720892,213.0,0.17588769611891,1211.0,-0.857379767827529,0.6727726894254787,570.2122213047069,16.93388429752066,0.0,6.735537190082645,0.0,14.12396694214876
LIH,2008,7,5.0,0.004240882103477523,294.0,0.24936386768447838,1179.0,3.0868824531516186,4.860921501706485,647.4673452078032,23.13605442176871,0.0,4.482993197278912,0.0,31.07482993197279
LIH,2008,8,8.0,0.007104795737122558,218.0,0.1936056838365897,1126.0,1.4338103756708407,2.404121863799283,638.8561278863233,27.045871559633028,0.0,4.844036697247707,0.0,26.38532110091743
LIH,2008,9,1.0,0.0011248593925759281,125.0,0.140607424071991,889.0,0.43355855855855857,1.2713963963963963,560.2137232845894,39.361702127659576,1.8297872340425532,5.531914893617022,0.5957446808510638,50.12765957446808
LIH,2008,10,4.0,0.004073319755600814,172.0,0.17515274949083504,982.0,-1.5235173824130879,0.00819672131147541,550.8004073319755,17.761194029850746,0.31343283582089554,4.850746268656716,0.0,21.955223880597014
LIH,2008,11,9.0,0.008729388942774006,147.0,0.1425800193986421,1031.0,-1.8826979472140764,0.05582761998041136,523.6420950533462,22.759036144578314,2.0963855421686746,5.469879518072289,0.0,18.49397590361446
LIH,2008,12,30.0,0.02727272727272727,268.0,0.24363636363636362,1100.0,3.911214953271028,7.895327102803738,572.2672727272727,23.086124401913874,4.244019138755981,6.947368421052632,0.0,17.411483253588518
LIT,2008,1,36.0,0.026373626373626374,558.0,0.4087912087912088,1365.0,11.139202407825433,10.074548192771084,454.5648351648352,15.84641638225256,5.546075085324232,13.327645051194539,0.10580204778156997,25.453924914675767
LIT,2008,2,41.0,0.03261734287987271,521.0,0.4144789180588703,1257.0,14.716282894736842,13.897605284888522,445.1073985680191,16.704268292682926,4.8810975609756095,11.682926829268293,0.0,29.277439024390244
LIT,2008,3,67.0,0.050642479213907785,659.0,0.4981103552532124,1323.0,16.9578025477707,17.057416267942585,446.3945578231293,16.282258064516128,7.185483870967742,16.483870967741936,0.11559139784946236,25.059139784946236
LIT,2008,4,20.0,0.01620745542949757,526.0,0.42625607779578606,1234.0,10.50494233937397,8.957920792079207,450.6385737439222,12.512635379061372,3.931407942238267,12.108303249097473,0.0,27.184115523465703
LIT,2008,5,18.0,0.01393188854489164,491.0,0.380030959752322,1292.0,8.967032967032967,7.184748427672956,457.7236842105263,15.59349593495935,3.5934959349593494,10.934959349593496,0.0,26.784552845528456
LIT,2008,6,27.0,0.02119309262166405,574.0,0.45054945054945056,1274.0,16.956696070569368,15.86569579288026,453.212715855573,24.00589970501475,3.2448377581120944,14.96755162241888,0.0,27.36873156342183
LIT,2008,7,12.0,0.008778346744696415,550.0,0.4023408924652524,1367.0,13.572693726937269,11.289844329132691,452.64301389904904,20.433898305084746,7.8338983050847455,20.966101694915253,0.013559322033898305,23.084745762711865
